image_id,fold
Train_152955,3
Train_152956,2
Train_152957,2
Train_152958,1
Train_152959,3
Train_152960,3
Train_152961,1
Train_152962,1
Train_152963,0
Train_152964,1
Train_152965,4
Train_152966,2
Train_152967,0
Train_152968,2
Train_152969,4
Train_152970,3
Train_152971,1
Train_152972,0
Train_152973,0
Train_152974,4
Train_152975,1
Train_152976,0
Train_152977,4
Train_152978,0
Train_152979,3
Train_152980,2
Train_152981,2
Train_152982,2
Train_152983,4
Train_152984,3
Train_152985,0
Train_152986,0
Train_152987,1
Train_152988,3
Train_152989,3
Train_152990,4
Train_152991,2
Train_152992,3
Train_152993,1
Train_152994,2
Train_152995,4
Train_152996,4
Train_152997,1
Train_152998,0
Train_152999,1
Train_153000,3
Train_153001,1
Train_153002,2
Train_153003,0
Train_153004,3
Train_153005,1
Train_153006,2
Train_153007,4
Train_153008,2
Train_153009,3
Train_153010,4
Train_153011,0
Train_153012,0
Train_153013,1
Train_153014,4
Train_153015,2
Train_153016,3
Train_153017,4
Train_153018,0
Train_153019,1
Train_153020,4
Train_153021,3
Train_153022,2
Train_153023,0
Train_153024,1
Train_153025,2
Train_153026,2
Train_153027,1
Train_153028,0
Train_153029,3
Train_153030,0
Train_153031,4
Train_153032,1
Train_153033,4
Train_153034,3
Train_153035,1
Train_153036,2
Train_153037,2
Train_153038,3
Train_153039,0
Train_153040,1
Train_153041,4
Train_153042,1
Train_153043,4
Train_153044,2
Train_153045,3
Train_153046,0
Train_153047,1
Train_153048,0
Train_153049,4
Train_153050,4
Train_153051,3
Train_153052,2
Train_153053,2
Train_153054,3
Train_153055,0
Train_153056,3
Train_153057,0
Train_153058,3
Train_153059,0
Train_153060,1
Train_153061,4
Train_153062,0
Train_153063,2
Train_153064,1
Train_153065,4
Train_153066,1
Train_153067,2
Train_153068,0
Train_153069,1
Train_153070,3
Train_153071,3
Train_153072,4
Train_153073,0
Train_153074,2
Train_153075,4
Train_153076,2
Train_153077,3
Train_153078,1
Train_153079,4
Train_153080,2
Train_153081,3
Train_153082,3
Train_153083,2
Train_153084,0
Train_153085,1
Train_153086,1
Train_153087,4
Train_153088,2
Train_153089,3
Train_153090,0
Train_153091,4
Train_153092,2
Train_153093,0
Train_153094,1
Train_153095,4
Train_153096,1
Train_153097,3
Train_153098,3
Train_153099,0
Train_153100,1
Train_153101,2
Train_153102,0
Train_153103,4
Train_153104,4
Train_153105,1
Train_153106,2
Train_153107,3
Train_153108,0
Train_153109,2
Train_153110,3
Train_153111,0
Train_153112,1
Train_153113,4
Train_153114,1
Train_153115,3
Train_153116,2
Train_153117,1
Train_153118,3
Train_153119,0
Train_153120,1
Train_153121,4
Train_153122,4
Train_153123,2
Train_153124,3
Train_153125,1
Train_153126,0
Train_153127,1
Train_153128,4
Train_153129,2
Train_153130,4
Train_153131,4
Train_153132,2
Train_153133,0
Train_153134,3
Train_153135,2
Train_153136,3
Train_153137,0
Train_153138,1
Train_153139,4
Train_153140,2
Train_153141,0
Train_153142,2
Train_153143,3
Train_153144,0
Train_153145,1
Train_153146,4
Train_153147,2
Train_153148,3
Train_153149,0
Train_153150,1
Train_153151,4
Train_153152,0
Train_153153,1
Train_153154,1
Train_153155,4
Train_153156,2
Train_153157,3
Train_153158,2
Train_153159,2
Train_153160,4
Train_153161,3
Train_153162,4
Train_153163,3
Train_153164,0
Train_153165,1
Train_153166,4
Train_153167,0
Train_153168,1
Train_153169,3
Train_153170,2
Train_153171,2
Train_153172,3
Train_153173,0
Train_153174,0
Train_153175,3
Train_153176,4
Train_153177,1
Train_153178,4
Train_153179,2
Train_153180,1
Train_153181,0
Train_153182,3
Train_153183,0
Train_153184,3
Train_153185,1
Train_153186,4
Train_153187,2
Train_153188,2
Train_153189,4
Train_153190,3
Train_153191,0
Train_153192,1
Train_153193,1
Train_153194,0
Train_153195,2
Train_153196,3
Train_153197,0
Train_153198,4
Train_153199,1
Train_153200,3
Train_153201,0
Train_153202,4
Train_153203,0
Train_153204,2
Train_153205,3
Train_153206,0
Train_153207,1
Train_153208,4
Train_153209,4
Train_153210,2
Train_153211,3
Train_153212,1
Train_153213,0
Train_153214,4
Train_153215,1
Train_153216,4
Train_153217,2
Train_153218,2
Train_153219,3
Train_153220,4
Train_153221,0
Train_153222,1
Train_153223,4
Train_153224,3
Train_153225,2
Train_153226,1
Train_153227,2
Train_153228,3
Train_153229,0
Train_153230,1
Train_153231,0
Train_153232,2
Train_153233,2
Train_153234,3
Train_153235,1
Train_153236,4
Train_153237,0
Train_153238,4
Train_153239,2
Train_153240,3
Train_153241,0
Train_153242,1
Train_153243,3
Train_153244,4
Train_153245,1
Train_153246,2
Train_153247,2
Train_153248,1
Train_153249,0
Train_153250,3
Train_153251,4
Train_153252,4
Train_153253,2
Train_153254,3
Train_153255,2
Train_153256,1
Train_153257,0
Train_153258,3
Train_153259,2
Train_153260,1
Train_153261,0
Train_153262,0
Train_153263,1
Train_153264,4
Train_153265,4
Train_153266,2
Train_153267,3
Train_153268,0
Train_153269,3
Train_153270,1
Train_153271,4
Train_153272,2
Train_153273,1
Train_153274,3
Train_153275,0
Train_153276,1
Train_153277,4
Train_153278,2
Train_153279,3
Train_153280,4
Train_153281,0
Train_153282,0
Train_153283,1
Train_153284,4
Train_153285,2
Train_153286,2
Train_153287,4
Train_153288,3
Train_153289,0
Train_153290,1
Train_153291,3
Train_153292,1
Train_153293,2
Train_153294,0
Train_153295,4
Train_153296,4
Train_153297,2
Train_153298,3
Train_153299,0
Train_153300,1
Train_153301,0
Train_153302,1
Train_153303,4
Train_153304,3
Train_153305,3
Train_153306,2
Train_153307,2
Train_153308,3
Train_153309,2
Train_153310,4
Train_153311,0
Train_153312,0
Train_153313,3
Train_153314,1
Train_153315,1
Train_153316,1
Train_153317,0
Train_153318,2
Train_153319,4
Train_153320,1
Train_153321,2
Train_153322,3
Train_153323,4
Train_153324,4
Train_153325,3
Train_153326,0
Train_153327,1
Train_153328,0
Train_153329,2
Train_153330,4
Train_153331,4
Train_153332,2
Train_153333,2
Train_153334,1
Train_153335,0
Train_153336,3
Train_153337,0
Train_153338,3
Train_153339,1
Train_153340,3
Train_153341,0
Train_153342,4
Train_153343,2
Train_153344,3
Train_153345,1
Train_153346,0
Train_153347,1
Train_153348,4
Train_153349,3
Train_153350,2
Train_153351,3
Train_153352,0
Train_153353,4
Train_153354,1
Train_153355,1
Train_153356,4
Train_153357,2
Train_153358,3
Train_153359,2
Train_153360,0
Train_153361,4
Train_153362,4
Train_153363,3
Train_153364,2
Train_153365,3
Train_153366,1
Train_153367,0
Train_153368,1
Train_153369,4
Train_153370,2
Train_153371,3
Train_153372,0
Train_153373,0
Train_153374,1
Train_153375,1
Train_153376,4
Train_153377,2
Train_153378,3
Train_153379,4
Train_153380,0
Train_153381,1
Train_153382,4
Train_153383,2
Train_153384,3
Train_153385,0
Train_153386,0
Train_153387,3
Train_153388,0
Train_153389,2
Train_153390,2
Train_153391,1
Train_153392,4
Train_153393,2
Train_153394,4
Train_153395,3
Train_153396,1
Train_153397,0
Train_153398,1
Train_153399,4
Train_153400,0
Train_153401,1
Train_153402,3
Train_153403,2
Train_153404,2
Train_153405,3
Train_153406,1
Train_153407,0
Train_153408,1
Train_153409,4
Train_153410,4
Train_153411,2
Train_153412,3
Train_153413,2
Train_153414,3
Train_153415,0
Train_153416,0
Train_153417,1
Train_153418,4
Train_153419,0
Train_153420,2
Train_153421,3
Train_153422,4
Train_153423,2
Train_153424,1
Train_153425,2
Train_153426,1
Train_153427,0
Train_153428,2
Train_153429,4
Train_153430,0
Train_153431,4
Train_153432,3
Train_153433,0
Train_153434,3
Train_153435,1
Train_153436,4
Train_153437,2
Train_153438,3
Train_153439,3
Train_153440,0
Train_153441,1
Train_153442,4
Train_153443,4
Train_153444,1
Train_153445,2
Train_153446,4
Train_153447,0
Train_153448,3
Train_153449,2
Train_153450,2
Train_153451,3
Train_153452,1
Train_153453,0
Train_153454,1
Train_153455,3
Train_153456,4
Train_153457,4
Train_153458,2
Train_153459,0
Train_153460,3
Train_153461,0
Train_153462,1
Train_153463,4
Train_153464,2
Train_153465,3
Train_153466,3
Train_153467,0
Train_153468,0
Train_153469,3
Train_153470,1
Train_153471,4
Train_153472,2
Train_153473,2
Train_153474,1
Train_153475,1
Train_153476,3
Train_153477,2
Train_153478,4
Train_153479,0
Train_153480,4
Train_153481,0
Train_153482,4
Train_153483,3
Train_153484,0
Train_153485,1
Train_153486,4
Train_153487,1
Train_153488,3
Train_153489,2
Train_153490,2
Train_153491,0
Train_153492,4
Train_153493,1
Train_153494,2
Train_153495,3
Train_153496,3
Train_153497,0
Train_153498,0
Train_153499,1
Train_153500,4
Train_153501,2
Train_153502,4
Train_153503,3
Train_153504,0
Train_153505,1
Train_153506,2
Train_153507,2
Train_153508,3
Train_153509,0
Train_153510,1
Train_153511,4
Train_153512,2
Train_153513,3
Train_153514,0
Train_153515,0
Train_153516,4
Train_153517,1
Train_153518,1
Train_153519,3
Train_153520,1
Train_153521,2
Train_153522,4
Train_153523,2
Train_153524,3
Train_153525,0
Train_153526,3
Train_153527,1
Train_153528,4
Train_153529,0
Train_153530,2
Train_153531,3
Train_153532,0
Train_153533,1
Train_153534,1
Train_153535,4
Train_153536,3
Train_153537,2
Train_153538,4
Train_153539,3
Train_153540,2
Train_153541,0
Train_153542,1
Train_153543,3
Train_153544,0
Train_153545,1
Train_153546,2
Train_153547,4
Train_153548,4
Train_153549,0
Train_153550,2
Train_153551,4
Train_153552,2
Train_153553,1
Train_153554,1
Train_153555,2
Train_153556,3
Train_153557,4
Train_153558,0
Train_153559,1
Train_153560,4
Train_153561,4
Train_153562,0
Train_153563,3
Train_153564,2
Train_153565,3
Train_153566,3
Train_153567,2
Train_153568,1
Train_153569,0
Train_153570,1
Train_153571,4
Train_153572,0
Train_153573,4
Train_153574,2
Train_153575,3
Train_153576,4
Train_153577,3
Train_153578,0
Train_153579,2
Train_153580,2
Train_153581,0
Train_153582,1
Train_153583,1
Train_153584,4
Train_153585,0
Train_153586,4
Train_153587,2
Train_153588,1
Train_153589,3
Train_153590,0
Train_153591,1
Train_153592,4
Train_153593,2
Train_153594,2
Train_153595,3
Train_153596,1
Train_153597,3
Train_153598,0
Train_153599,1
Train_153600,4
Train_153601,0
Train_153602,2
Train_153603,3
Train_153604,0
Train_153605,4
Train_153606,1
Train_153607,4
Train_153608,3
Train_153609,2
Train_153610,4
Train_153611,3
Train_153612,3
Train_153613,0
Train_153614,1
Train_153615,4
Train_153616,3
Train_153617,1
Train_153618,2
Train_153619,1
Train_153620,2
Train_153621,2
Train_153622,0
Train_153623,3
Train_153624,0
Train_153625,1
Train_153626,4
Train_153627,3
Train_153628,0
Train_153629,0
Train_153630,2
Train_153631,1
Train_153632,4
Train_153633,4
Train_153634,2
Train_153635,2
Train_153636,3
Train_153637,4
Train_153638,0
Train_153639,1
Train_153640,3
Train_153641,4
Train_153642,3
Train_153643,3
Train_153644,0
Train_153645,1
Train_153646,1
Train_153647,0
Train_153648,4
Train_153649,2
Train_153650,0
Train_153651,1
Train_153652,2
Train_153653,3
Train_153654,1
Train_153655,3
Train_153656,0
Train_153657,2
Train_153658,4
Train_153659,0
Train_153660,1
Train_153661,1
Train_153662,4
Train_153663,2
Train_153664,3
Train_153665,0
Train_153666,1
Train_153667,2
Train_153668,0
Train_153669,4
Train_153670,3
Train_153671,2
Train_153672,4
Train_153673,4
Train_153674,4
Train_153675,2
Train_153676,3
Train_153677,1
Train_153678,0
Train_153679,0
Train_153680,2
Train_153681,1
Train_153682,1
Train_153683,2
Train_153684,2
Train_153685,3
Train_153686,0
Train_153687,3
Train_153688,1
Train_153689,4
Train_153690,3
Train_153691,0
Train_153692,2
Train_153693,3
Train_153694,4
Train_153695,3
Train_153696,0
Train_153697,1
Train_153698,4
Train_153699,3
Train_153700,2
Train_153701,3
Train_153702,0
Train_153703,0
Train_153704,1
Train_153705,4
Train_153706,4
Train_153707,2
Train_153708,2
Train_153709,1
Train_153710,2
Train_153711,3
Train_153712,0
Train_153713,1
Train_153714,0
Train_153715,1
Train_153716,4
Train_153717,2
Train_153718,2
Train_153719,1
Train_153720,3
Train_153721,0
Train_153722,1
Train_153723,4
Train_153724,4
Train_153725,3
Train_153726,0
Train_153727,2
Train_153728,3
Train_153729,0
Train_153730,1
Train_153731,3
Train_153732,4
Train_153733,1
Train_153734,2
Train_153735,2
Train_153736,0
Train_153737,0
Train_153738,4
Train_153739,1
Train_153740,4
Train_153741,4
Train_153742,3
Train_153743,2
Train_153744,2
Train_153745,3
Train_153746,0
Train_153747,0
Train_153748,1
Train_153749,4
Train_153750,4
Train_153751,2
Train_153752,3
Train_153753,1
Train_153754,3
Train_153755,1
Train_153756,0
Train_153757,0
Train_153758,1
Train_153759,4
Train_153760,2
Train_153761,2
Train_153762,1
Train_153763,3
Train_153764,3
Train_153765,4
Train_153766,0
Train_153767,0
Train_153768,4
Train_153769,1
Train_153770,1
Train_153771,4
Train_153772,2
Train_153773,2
Train_153774,3
Train_153775,0
Train_153776,0
Train_153777,1
Train_153778,3
Train_153779,1
Train_153780,4
Train_153781,2
Train_153782,2
Train_153783,4
Train_153784,3
Train_153785,3
Train_153786,0
Train_153787,1
Train_153788,2
Train_153789,4
Train_153790,4
Train_153791,0
Train_153792,2
Train_153793,3
Train_153794,0
Train_153795,2
Train_153796,1
Train_153797,4
Train_153798,2
Train_153799,3
Train_153800,0
Train_153801,0
Train_153802,3
Train_153803,1
Train_153804,1
Train_153805,4
Train_153806,3
Train_153807,0
Train_153808,4
Train_153809,1
Train_153810,4
Train_153811,2
Train_153812,2
Train_153813,3
Train_153814,4
Train_153815,3
Train_153816,1
Train_153817,0
Train_153818,2
Train_153819,0
Train_153820,3
Train_153821,1
Train_153822,3
Train_153823,1
Train_153824,1
Train_153825,0
Train_153826,4
Train_153827,2
Train_153828,0
Train_153829,3
Train_153830,0
Train_153831,1
Train_153832,4
Train_153833,4
Train_153834,2
Train_153835,4
Train_153836,3
Train_153837,0
Train_153838,2
Train_153839,1
Train_153840,4
Train_153841,2
Train_153842,2
Train_153843,3
Train_153844,1
Train_153845,3
Train_153846,3
Train_153847,0
Train_153848,1
Train_153849,2
Train_153850,4
Train_153851,0
Train_153852,2
Train_153853,3
Train_153854,4
Train_153855,2
Train_153856,3
Train_153857,4
Train_153858,0
Train_153859,0
Train_153860,2
Train_153861,1
Train_153862,4
Train_153863,1
Train_153864,0
Train_153865,4
Train_153866,2
Train_153867,1
Train_153868,0
Train_153869,3
Train_153870,3
Train_153871,0
Train_153872,1
Train_153873,3
Train_153874,1
Train_153875,4
Train_153876,2
Train_153877,4
Train_153878,3
Train_153879,2
Train_153880,0
Train_153881,1
Train_153882,4
Train_153883,0
Train_153884,4
Train_153885,2
Train_153886,3
Train_153887,2
Train_153888,0
Train_153889,1
Train_153890,1
Train_153891,3
Train_153892,0
Train_153893,4
Train_153894,4
Train_153895,4
Train_153896,1
Train_153897,2
Train_153898,3
Train_153899,0
Train_153900,2
Train_153901,3
Train_153902,2
Train_153903,1
Train_153904,4
Train_153905,2
Train_153906,3
Train_153907,0
Train_153908,0
Train_153909,1
Train_153910,1
Train_153911,4
Train_153912,0
Train_153913,2
Train_153914,1
Train_153915,3
Train_153916,4
Train_153917,3
Train_153918,3
Train_153919,1
Train_153920,2
Train_153921,0
Train_153922,3
Train_153923,4
Train_153924,2
Train_153925,0
Train_153926,2
Train_153927,0
Train_153928,1
Train_153929,3
Train_153930,1
Train_153931,4
Train_153932,2
Train_153933,3
Train_153934,0
Train_153935,1
Train_153936,4
Train_153937,4
Train_153938,2
Train_153939,3
Train_153940,1
Train_153941,2
Train_153942,0
Train_153943,3
Train_153944,0
Train_153945,1
Train_153946,4
Train_153947,2
Train_153948,3
Train_153949,4
Train_153950,0
Train_153951,1
Train_153952,4
Train_153953,1
Train_153954,2
Train_153955,4
Train_153956,3
Train_153957,2
Train_153958,0
Train_153959,3
Train_153960,3
Train_153961,0
Train_153962,1
Train_153963,4
Train_153964,2
Train_153965,3
Train_153966,0
Train_153967,1
Train_153968,0
Train_153969,1
Train_153970,4
Train_153971,0
Train_153972,3
Train_153973,1
Train_153974,4
Train_153975,2
Train_153976,2
Train_153977,3
Train_153978,2
Train_153979,4
Train_153980,1
Train_153981,3
Train_153982,0
Train_153983,1
Train_153984,3
Train_153985,0
Train_153986,1
Train_153987,4
Train_153988,2
Train_153989,4
Train_153990,2
Train_153991,2
Train_153992,0
Train_153993,2
Train_153994,3
Train_153995,0
Train_153996,3
Train_153997,4
Train_153998,1
Train_153999,4
Train_154000,1
Train_154001,2
Train_154002,1
Train_154003,4
Train_154004,3
Train_154005,0
Train_154006,2
Train_154007,3
Train_154008,2
Train_154009,0
Train_154010,0
Train_154011,4
Train_154012,4
Train_154013,3
Train_154014,1
Train_154015,4
Train_154016,1
Train_154017,0
Train_154018,2
Train_154019,3
Train_154020,0
Train_154021,1
Train_154022,4
Train_154023,4
Train_154024,0
Train_154025,3
Train_154026,2
Train_154027,3
Train_154028,4
Train_154029,3
Train_154030,0
Train_154031,0
Train_154032,1
Train_154033,4
Train_154034,1
Train_154035,2
Train_154036,1
Train_154037,2
Train_154038,4
Train_154039,2
Train_154040,0
Train_154041,3
Train_154042,0
Train_154043,1
Train_154044,1
Train_154045,4
Train_154046,3
Train_154047,2
Train_154048,2
Train_154049,3
Train_154050,2
Train_154051,3
Train_154052,0
Train_154053,0
Train_154054,3
Train_154055,1
Train_154056,4
Train_154057,1
Train_154058,2
Train_154059,0
Train_154060,4
Train_154061,0
Train_154062,2
Train_154063,3
Train_154064,2
Train_154065,1
Train_154066,0
Train_154067,1
Train_154068,4
Train_154069,2
Train_154070,3
Train_154071,0
Train_154072,1
Train_154073,3
Train_154074,4
Train_154075,1
Train_154076,4
Train_154077,4
Train_154078,2
Train_154079,3
Train_154080,0
Train_154081,2
Train_154082,1
Train_154083,4
Train_154084,4
Train_154085,0
Train_154086,1
Train_154087,2
Train_154088,0
Train_154089,3
Train_154090,1
Train_154091,0
Train_154092,1
Train_154093,2
Train_154094,4
Train_154095,3
Train_154096,4
Train_154097,2
Train_154098,4
Train_154099,3
Train_154100,0
Train_154101,1
Train_154102,3
Train_154103,2
Train_154104,4
Train_154105,2
Train_154106,3
Train_154107,0
Train_154108,1
Train_154109,1
Train_154110,4
Train_154111,0
Train_154112,3
Train_154113,2
Train_154114,3
Train_154115,0
Train_154116,1
Train_154117,4
Train_154118,2
Train_154119,2
Train_154120,3
Train_154121,0
Train_154122,3
Train_154123,0
Train_154124,4
Train_154125,1
Train_154126,1
Train_154127,4
Train_154128,2
Train_154129,0
Train_154130,3
Train_154131,4
Train_154132,0
Train_154133,1
Train_154134,2
Train_154135,4
Train_154136,3
Train_154137,2
Train_154138,2
Train_154139,4
Train_154140,0
Train_154141,1
Train_154142,2
Train_154143,3
Train_154144,3
Train_154145,1
Train_154146,0
Train_154147,0
Train_154148,1
Train_154149,3
Train_154150,3
Train_154151,1
Train_154152,4
Train_154153,2
Train_154154,4
Train_154155,4
Train_154156,2
Train_154157,3
Train_154158,0
Train_154159,0
Train_154160,1
Train_154161,3
Train_154162,4
Train_154163,1
Train_154164,2
Train_154165,3
Train_154166,0
Train_154167,0
Train_154168,2
Train_154169,1
Train_154170,1
Train_154171,4
Train_154172,2
Train_154173,2
Train_154174,3
Train_154175,4
Train_154176,4
Train_154177,0
Train_154178,4
Train_154179,1
Train_154180,2
Train_154181,3
Train_154182,4
Train_154183,2
Train_154184,0
Train_154185,3
Train_154186,1
Train_154187,1
Train_154188,0
Train_154189,0
Train_154190,3
Train_154191,1
Train_154192,0
Train_154193,1
Train_154194,3
Train_154195,4
Train_154196,2
Train_154197,4
Train_154198,1
Train_154199,4
Train_154200,1
Train_154201,2
Train_154202,0
Train_154203,3
Train_154204,0
Train_154205,1
Train_154206,4
Train_154207,2
Train_154208,2
Train_154209,3
Train_154210,4
Train_154211,3
Train_154212,0
Train_154213,1
Train_154214,4
Train_154215,2
Train_154216,2
Train_154217,1
Train_154218,0
Train_154219,3
Train_154220,3
Train_154221,0
Train_154222,4
Train_154223,0
Train_154224,1
Train_154225,2
Train_154226,1
Train_154227,4
Train_154228,2
Train_154229,3
Train_154230,2
Train_154231,4
Train_154232,3
Train_154233,0
Train_154234,1
Train_154235,4
Train_154236,1
Train_154237,2
Train_154238,0
Train_154239,3
Train_154240,0
Train_154241,4
Train_154242,1
Train_154243,0
Train_154244,4
Train_154245,3
Train_154246,3
Train_154247,2
Train_154248,1
Train_154249,2
Train_154250,3
Train_154251,0
Train_154252,3
Train_154253,2
Train_154254,0
Train_154255,0
Train_154256,4
Train_154257,1
Train_154258,4
Train_154259,3
Train_154260,2
Train_154261,3
Train_154262,0
Train_154263,1
Train_154264,4
Train_154265,2
Train_154266,3
Train_154267,0
Train_154268,1
Train_154269,0
Train_154270,4
Train_154271,4
Train_154272,2
Train_154273,3
Train_154274,0
Train_154275,1
Train_154276,4
Train_154277,1
Train_154278,2
Train_154279,2
Train_154280,4
Train_154281,3
Train_154282,0
Train_154283,1
Train_154284,4
Train_154285,2
Train_154286,1
Train_154287,3
Train_154288,3
Train_154289,2
Train_154290,3
Train_154291,0
Train_154292,3
Train_154293,0
Train_154294,1
Train_154295,4
Train_154296,2
Train_154297,4
Train_154298,1
Train_154299,2
Train_154300,2
Train_154301,3
Train_154302,0
Train_154303,0
Train_154304,1
Train_154305,1
Train_154306,4
Train_154307,4
Train_154308,1
Train_154309,4
Train_154310,3
Train_154311,2
Train_154312,3
Train_154313,0
Train_154314,2
Train_154315,1
Train_154316,2
Train_154317,4
Train_154318,0
Train_154319,4
Train_154320,4
Train_154321,2
Train_154322,1
Train_154323,3
Train_154324,2
Train_154325,3
Train_154326,0
Train_154327,3
Train_154328,0
Train_154329,1
Train_154330,0
Train_154331,2
Train_154332,1
Train_154333,3
Train_154334,4
Train_154335,2
Train_154336,3
Train_154337,4
Train_154338,4
Train_154339,0
Train_154340,1
Train_154341,2
Train_154342,0
Train_154343,3
Train_154344,1
Train_154345,4
Train_154346,4
Train_154347,0
Train_154348,2
Train_154349,3
Train_154350,2
Train_154351,1
Train_154352,3
Train_154353,1
Train_154354,1
Train_154355,0
Train_154356,3
Train_154357,0
Train_154358,0
Train_154359,1
Train_154360,4
Train_154361,4
Train_154362,2
Train_154363,2
Train_154364,3
Train_154365,1
Train_154366,0
Train_154367,4
Train_154368,3
Train_154369,2
Train_154370,1
Train_154371,3
Train_154372,4
Train_154373,1
Train_154374,4
Train_154375,2
Train_154376,0
Train_154377,2
Train_154378,3
Train_154379,0
Train_154380,3
Train_154381,1
Train_154382,3
Train_154383,2
Train_154384,1
Train_154385,0
Train_154386,4
Train_154387,1
Train_154388,4
Train_154389,0
Train_154390,4
Train_154391,2
Train_154392,2
Train_154393,3
Train_154394,0
Train_154395,2
Train_154396,1
Train_154397,4
Train_154398,0
Train_154399,0
Train_154400,4
Train_154401,2
Train_154402,1
Train_154403,3
Train_154404,4
Train_154405,0
Train_154406,2
Train_154407,1
Train_154408,3
Train_154409,3
Train_154410,0
Train_154411,1
Train_154412,4
Train_154413,2
Train_154414,2
Train_154415,1
Train_154416,4
Train_154417,3
Train_154418,0
Train_154419,1
Train_154420,4
Train_154421,2
Train_154422,3
Train_154423,0
Train_154424,3
Train_154425,0
Train_154426,0
Train_154427,3
Train_154428,2
Train_154429,1
Train_154430,1
Train_154431,4
Train_154432,2
Train_154433,2
Train_154434,4
Train_154435,0
Train_154436,3
Train_154437,1
Train_154438,0
Train_154439,4
Train_154440,1
Train_154441,4
Train_154442,2
Train_154443,3
Train_154444,0
Train_154445,1
Train_154446,4
Train_154447,2
Train_154448,3
Train_154449,3
Train_154450,2
Train_154451,3
Train_154452,0
Train_154453,0
Train_154454,4
Train_154455,1
Train_154456,1
Train_154457,0
Train_154458,4
Train_154459,4
Train_154460,2
Train_154461,1
Train_154462,3
Train_154463,0
Train_154464,1
Train_154465,4
Train_154466,2
Train_154467,3
Train_154468,0
Train_154469,1
Train_154470,2
Train_154471,4
Train_154472,2
Train_154473,3
Train_154474,0
Train_154475,3
Train_154476,1
Train_154477,3
Train_154478,4
Train_154479,2
Train_154480,4
Train_154481,2
Train_154482,3
Train_154483,1
Train_154484,0
Train_154485,1
Train_154486,0
Train_154487,4
Train_154488,4
Train_154489,2
Train_154490,4
Train_154491,3
Train_154492,0
Train_154493,2
Train_154494,1
Train_154495,3
Train_154496,0
Train_154497,1
Train_154498,4
Train_154499,2
Train_154500,3
Train_154501,3
Train_154502,0
Train_154503,1
Train_154504,2
Train_154505,4
Train_154506,2
Train_154507,3
Train_154508,0
Train_154509,1
Train_154510,0
Train_154511,1
Train_154512,1
Train_154513,4
Train_154514,4
Train_154515,4
Train_154516,3
Train_154517,2
Train_154518,3
Train_154519,0
Train_154520,1
Train_154521,1
Train_154522,0
Train_154523,3
Train_154524,2
Train_154525,4
Train_154526,2
Train_154527,3
Train_154528,0
Train_154529,2
Train_154530,1
Train_154531,4
Train_154532,0
Train_154533,3
Train_154534,2
Train_154535,3
Train_154536,1
Train_154537,0
Train_154538,0
Train_154539,1
Train_154540,4
Train_154541,2
Train_154542,3
Train_154543,0
Train_154544,3
Train_154545,0
Train_154546,2
Train_154547,1
Train_154548,4
Train_154549,2
Train_154550,3
Train_154551,4
Train_154552,2
Train_154553,4
Train_154554,3
Train_154555,0
Train_154556,4
Train_154557,1
Train_154558,4
Train_154559,1
Train_154560,2
Train_154561,3
Train_154562,0
Train_154563,1
Train_154564,1
Train_154565,0
Train_154566,4
Train_154567,0
Train_154568,2
Train_154569,3
Train_154570,2
Train_154571,0
Train_154572,2
Train_154573,0
Train_154574,1
Train_154575,4
Train_154576,3
Train_154577,1
Train_154578,4
Train_154579,2
Train_154580,2
Train_154581,1
Train_154582,0
Train_154583,3
Train_154584,1
Train_154585,2
Train_154586,0
Train_154587,4
Train_154588,1
Train_154589,4
Train_154590,3
Train_154591,4
Train_154592,4
Train_154593,2
Train_154594,3
Train_154595,3
Train_154596,2
Train_154597,0
Train_154598,3
Train_154599,1
Train_154600,1
Train_154601,4
Train_154602,4
Train_154603,0
Train_154604,2
Train_154605,0
Train_154606,3
Train_154607,0
Train_154608,3
Train_154609,2
Train_154610,1
Train_154611,4
Train_154612,0
Train_154613,4
Train_154614,2
Train_154615,1
Train_154616,1
Train_154617,3
Train_154618,3
Train_154619,2
Train_154620,3
Train_154621,0
Train_154622,4
Train_154623,2
Train_154624,0
Train_154625,1
Train_154626,1
Train_154627,0
Train_154628,3
Train_154629,1
Train_154630,3
Train_154631,4
Train_154632,1
Train_154633,2
Train_154634,2
Train_154635,3
Train_154636,2
Train_154637,0
Train_154638,4
Train_154639,1
Train_154640,0
Train_154641,4
Train_154642,4
Train_154643,2
Train_154644,1
Train_154645,3
Train_154646,4
Train_154647,4
Train_154648,3
Train_154649,0
Train_154650,1
Train_154651,1
Train_154652,4
Train_154653,2
Train_154654,3
Train_154655,0
Train_154656,2
Train_154657,0
Train_154658,1
Train_154659,1
Train_154660,4
Train_154661,2
Train_154662,0
Train_154663,2
Train_154664,3
Train_154665,4
Train_154666,0
Train_154667,3
Train_154668,3
Train_154669,2
Train_154670,0
Train_154671,1
Train_154672,4
Train_154673,2
Train_154674,3
Train_154675,3
Train_154676,0
Train_154677,0
Train_154678,1
Train_154679,4
Train_154680,3
Train_154681,2
Train_154682,0
Train_154683,2
Train_154684,2
Train_154685,3
Train_154686,4
Train_154687,1
Train_154688,0
Train_154689,4
Train_154690,1
Train_154691,1
Train_154692,4
Train_154693,2
Train_154694,1
Train_154695,4
Train_154696,0
Train_154697,2
Train_154698,3
Train_154699,0
Train_154700,3
Train_154701,3
Train_154702,0
Train_154703,1
